% Column 0: Length, cm
% Column 1: |B|, Tesla
8.95000000e+000	6.86057087e-004	
9.00000000e+000	6.86092460e-004	
9.05000000e+000	6.86127833e-004	
9.10000000e+000	6.86158197e-004	
9.15000000e+000	6.86185221e-004	
9.20000000e+000	6.86212244e-004	
9.25000000e+000	6.86242460e-004	
9.30000000e+000	6.86275868e-004	
9.35000000e+000	6.86309276e-004	
9.40000000e+000	6.86340295e-004	
9.45000000e+000	6.86367730e-004	
9.50000000e+000	6.86395165e-004	
9.55000000e+000	6.86424449e-004	
9.60000000e+000	6.86458046e-004	
9.65000000e+000	6.86491644e-004	
9.70000000e+000	6.86523856e-004	
9.75000000e+000	6.86550531e-004	
9.80000000e+000	6.86577207e-004	
9.85000000e+000	6.86603768e-004	
9.90000000e+000	6.86629310e-004	
9.95000000e+000	6.86654852e-004	
1.00000000e+001	6.86680394e-004	
1.00500000e+001	6.86702731e-004	
1.01000000e+001	6.86725067e-004	
1.01500000e+001	6.86747404e-004	
1.02000000e+001	6.86769729e-004	
1.02500000e+001	6.86792053e-004	
1.03000000e+001	6.86814377e-004	
1.03500000e+001	6.86836542e-004	
1.04000000e+001	6.86858667e-004	
1.04500000e+001	6.86880792e-004	
1.05000000e+001	6.86901224e-004	
1.05500000e+001	6.86920931e-004	
1.06000000e+001	6.86940637e-004	
1.06500000e+001	6.86962410e-004	
1.07000000e+001	6.86985560e-004	
1.07500000e+001	6.87008709e-004	
1.08000000e+001	6.87030600e-004	
1.08500000e+001	6.87051230e-004	
1.09000000e+001	6.87071861e-004	
1.09500000e+001	6.87092204e-004	
1.10000000e+001	6.87112116e-004	
1.10500000e+001	6.87132028e-004	
1.11000000e+001	6.87151055e-004	
1.11500000e+001	6.87168015e-004	
1.12000000e+001	6.87184975e-004	
1.12500000e+001	6.87201731e-004	
1.13000000e+001	6.87217673e-004	
1.13500000e+001	6.87233614e-004	
1.14000000e+001	6.87249495e-004	
1.14500000e+001	6.87264832e-004	
1.15000000e+001	6.87280170e-004	
1.15500000e+001	6.87295507e-004	
1.16000000e+001	6.87308459e-004	
1.16500000e+001	6.87323086e-004	
1.17000000e+001	6.87339761e-004	
1.17500000e+001	6.87354616e-004	
1.18000000e+001	6.87369269e-004	
1.18500000e+001	6.87383922e-004	
1.19000000e+001	6.87397987e-004	
1.19500000e+001	6.87411906e-004	
1.20000000e+001	6.87425825e-004	
1.20500000e+001	6.87437831e-004	
1.21000000e+001	6.87449018e-004	
1.21500000e+001	6.87460204e-004	
1.22000000e+001	6.87472410e-004	
1.22500000e+001	6.87485296e-004	
1.23000000e+001	6.87498181e-004	
1.23500000e+001	6.87509594e-004	
1.24000000e+001	6.87519535e-004	
1.24500000e+001	6.87529477e-004	
1.25000000e+001	6.87539830e-004	
1.25500000e+001	6.87550800e-004	
1.26000000e+001	6.87561770e-004	
1.26500000e+001	6.87572605e-004	
1.27000000e+001	6.87583126e-004	
1.27500000e+001	6.87593646e-004	
1.28000000e+001	6.87603934e-004	
1.28500000e+001	6.87613291e-004	
1.29000000e+001	6.87622648e-004	
1.29500000e+001	6.87632068e-004	
1.30000000e+001	6.87642057e-004	
1.30500000e+001	6.87652047e-004	
1.31000000e+001	6.87662036e-004	
1.31500000e+001	6.87669474e-004	
1.32000000e+001	6.87676913e-004	
1.32500000e+001	6.87684351e-004	
1.33000000e+001	6.87692498e-004	
1.33500000e+001	6.87700723e-004	
1.34000000e+001	6.87708949e-004	
1.34500000e+001	6.87716631e-004	
1.35000000e+001	6.87724178e-004	
1.35500000e+001	6.87731725e-004	
1.36000000e+001	6.87738348e-004	
1.36500000e+001	6.87744577e-004	
1.37000000e+001	6.87750805e-004	
1.37500000e+001	6.87756673e-004	
1.38000000e+001	6.87762300e-004	
1.38500000e+001	6.87767928e-004	
1.39000000e+001	6.87774064e-004	
1.39500000e+001	6.87780709e-004	
1.40000000e+001	6.87787355e-004	
1.40500000e+001	6.87793415e-004	
1.41000000e+001	6.87798599e-004	
1.41500000e+001	6.87803782e-004	
1.42000000e+001	6.87808958e-004	
1.42500000e+001	6.87814118e-004	
1.43000000e+001	6.87819278e-004	
1.43500000e+001	6.87824308e-004	
1.44000000e+001	6.87828817e-004	
1.44500000e+001	6.87833327e-004	
1.45000000e+001	6.87837752e-004	
1.45500000e+001	6.87841416e-004	
1.46000000e+001	6.87845079e-004	
1.46500000e+001	6.87848743e-004	
1.47000000e+001	6.87853481e-004	
1.47500000e+001	6.87858219e-004	
1.48000000e+001	6.87862958e-004	
1.48500000e+001	6.87866130e-004	
1.49000000e+001	6.87869127e-004	
1.49500000e+001	6.87872125e-004	
1.50000000e+001	6.87875370e-004	
1.50500000e+001	6.87878678e-004	
1.51000000e+001	6.87881985e-004	
1.51500000e+001	6.87885089e-004	
1.52000000e+001	6.87888107e-004	
1.52500000e+001	6.87891125e-004	
1.53000000e+001	6.87894060e-004	
1.53500000e+001	6.87896905e-004	
1.54000000e+001	6.87899095e-004	
1.54500000e+001	6.87901407e-004	
1.55000000e+001	6.87903842e-004	
1.55500000e+001	6.87906277e-004	
1.56000000e+001	6.87908679e-004	
1.56500000e+001	6.87911033e-004	
1.57000000e+001	6.87913388e-004	
1.57500000e+001	6.87915532e-004	
1.58000000e+001	6.87917185e-004	
1.58500000e+001	6.87918839e-004	
1.59000000e+001	6.87920514e-004	
1.59500000e+001	6.87922273e-004	
1.60000000e+001	6.87924031e-004	
1.60500000e+001	6.87925757e-004	
1.61000000e+001	6.87927183e-004	
1.61500000e+001	6.87928608e-004	
1.62000000e+001	6.87930034e-004	
1.62500000e+001	6.87931617e-004	
1.63000000e+001	6.87933199e-004	
1.63500000e+001	6.87934782e-004	
1.64000000e+001	6.87935944e-004	
1.64500000e+001	6.87937059e-004	
1.65000000e+001	6.87938174e-004	
1.65500000e+001	6.87939152e-004	
1.66000000e+001	6.87940096e-004	
1.66500000e+001	6.87941040e-004	
1.67000000e+001	6.87942012e-004	
1.67500000e+001	6.87942994e-004	
1.68000000e+001	6.87943977e-004	
1.68500000e+001	6.87944806e-004	
1.69000000e+001	6.87945533e-004	
1.69500000e+001	6.87946259e-004	
1.70000000e+001	6.87946924e-004	
1.70500000e+001	6.87947527e-004	
1.71000000e+001	6.87948130e-004	
1.71500000e+001	6.87948703e-004	
1.72000000e+001	6.87949233e-004	
1.72500000e+001	6.87949763e-004	
1.73000000e+001	6.87950257e-004	
1.73500000e+001	6.87950668e-004	
1.74000000e+001	6.87951079e-004	
1.74500000e+001	6.87951470e-004	
1.75000000e+001	6.87951780e-004	
1.75500000e+001	6.87952091e-004	
1.76000000e+001	6.87952395e-004	
1.76500000e+001	6.87952637e-004	
1.77000000e+001	6.87952879e-004	
1.77500000e+001	6.87953121e-004	
1.78000000e+001	6.87953322e-004	
1.78500000e+001	6.87953523e-004	
1.79000000e+001	6.87953724e-004	
1.79500000e+001	6.87953849e-004	
1.80000000e+001	6.87953966e-004	
1.80500000e+001	6.87954083e-004	
1.81000000e+001	6.87954166e-004	
1.81500000e+001	6.87954241e-004	
1.82000000e+001	6.87954316e-004	
1.82500000e+001	6.87954352e-004	
1.83000000e+001	6.87954370e-004	
1.83500000e+001	6.87954389e-004	
1.84000000e+001	6.87954385e-004	
1.84500000e+001	6.87954364e-004	
1.85000000e+001	6.87954343e-004	
1.85500000e+001	6.87954315e-004	
1.86000000e+001	6.87954280e-004	
1.86500000e+001	6.87954245e-004	
1.87000000e+001	6.87954195e-004	
1.87500000e+001	6.87954124e-004	
1.88000000e+001	6.87954052e-004	
1.88500000e+001	6.87953966e-004	
1.89000000e+001	6.87953846e-004	
1.89500000e+001	6.87953726e-004	
1.90000000e+001	6.87953608e-004	
1.90500000e+001	6.87953497e-004	
1.91000000e+001	6.87953387e-004	
1.91500000e+001	6.87953276e-004	
1.92000000e+001	6.87953164e-004	
1.92500000e+001	6.87953051e-004	
1.93000000e+001	6.87952939e-004	
1.93500000e+001	6.87952776e-004	
1.94000000e+001	6.87952613e-004	
1.94500000e+001	6.87952451e-004	
1.95000000e+001	6.87952292e-004	
1.95500000e+001	6.87952134e-004	
1.96000000e+001	6.87951975e-004	
1.96500000e+001	6.87951818e-004	
1.97000000e+001	6.87951662e-004	
1.97500000e+001	6.87951505e-004	
1.98000000e+001	6.87951336e-004	
1.98500000e+001	6.87951162e-004	
1.99000000e+001	6.87950988e-004	
1.99500000e+001	6.87950856e-004	
2.00000000e+001	6.87950752e-004	
2.00500000e+001	6.87950545e-004	
2.01000000e+001	6.87950347e-004	
2.01500000e+001	6.87950162e-004	
2.02000000e+001	6.87949977e-004	
2.02500000e+001	6.87949794e-004	
2.03000000e+001	6.87949618e-004	
2.03500000e+001	6.87949441e-004	
2.04000000e+001	6.87949266e-004	
2.04500000e+001	6.87949095e-004	
2.05000000e+001	6.87948924e-004	
2.05500000e+001	6.87948748e-004	
2.06000000e+001	6.87948531e-004	
2.06500000e+001	6.87948315e-004	
2.07000000e+001	6.87948098e-004	
2.07500000e+001	6.87947855e-004	
2.08000000e+001	6.87947612e-004	
2.08500000e+001	6.87947369e-004	
2.09000000e+001	6.87947176e-004	
2.09500000e+001	6.87946989e-004	
2.10000000e+001	6.87946802e-004	
2.10500000e+001	6.87946579e-004	
2.11000000e+001	6.87946348e-004	
2.11500000e+001	6.87946117e-004	
2.12000000e+001	6.87945865e-004	
2.12500000e+001	6.87945604e-004	
2.13000000e+001	6.87945343e-004	
2.13500000e+001	6.87945107e-004	
2.14000000e+001	6.87944889e-004	
2.14500000e+001	6.87944671e-004	
2.15000000e+001	6.87944365e-004	
2.15500000e+001	6.87943971e-004	
2.16000000e+001	6.87943577e-004	
2.16500000e+001	6.87943207e-004	
2.17000000e+001	6.87942875e-004	
2.17500000e+001	6.87942542e-004	
2.18000000e+001	6.87942193e-004	
2.18500000e+001	6.87941803e-004	
2.19000000e+001	6.87941414e-004	
2.19500000e+001	6.87941002e-004	
2.20000000e+001	6.87940502e-004	
2.20500000e+001	6.87940001e-004	
2.21000000e+001	6.87939503e-004	
2.21500000e+001	6.87939027e-004	
2.22000000e+001	6.87938551e-004	
2.22500000e+001	6.87938075e-004	
2.23000000e+001	6.87937481e-004	
2.23500000e+001	6.87936887e-004	
2.24000000e+001	6.87936294e-004	
2.24500000e+001	6.87935692e-004	
2.25000000e+001	6.87935089e-004	
2.25500000e+001	6.87934486e-004	
2.26000000e+001	6.87933812e-004	
2.26500000e+001	6.87933120e-004	
2.27000000e+001	6.87932428e-004	
2.27500000e+001	6.87931676e-004	
2.28000000e+001	6.87930899e-004	
2.28500000e+001	6.87930122e-004	
2.29000000e+001	6.87929247e-004	
2.29500000e+001	6.87928308e-004	
2.30000000e+001	6.87927368e-004	
2.30500000e+001	6.87926429e-004	
2.31000000e+001	6.87925490e-004	
2.31500000e+001	6.87924550e-004	
2.32000000e+001	6.87923476e-004	
2.32500000e+001	6.87922198e-004	
2.33000000e+001	6.87920920e-004	
2.33500000e+001	6.87919659e-004	
2.34000000e+001	6.87918439e-004	
2.34500000e+001	6.87917219e-004	
2.35000000e+001	6.87915985e-004	
2.35500000e+001	6.87914694e-004	
2.36000000e+001	6.87913403e-004	
2.36500000e+001	6.87912077e-004	
2.37000000e+001	6.87910436e-004	
2.37500000e+001	6.87908794e-004	
2.38000000e+001	6.87907152e-004	
2.38500000e+001	6.87905485e-004	
2.39000000e+001	6.87903818e-004	
2.39500000e+001	6.87902151e-004	
2.40000000e+001	6.87900179e-004	
2.40500000e+001	6.87898172e-004	
2.41000000e+001	6.87896165e-004	
2.41500000e+001	6.87893911e-004	
2.42000000e+001	6.87891596e-004	
2.42500000e+001	6.87889280e-004	
2.43000000e+001	6.87886755e-004	
2.43500000e+001	6.87884141e-004	
2.44000000e+001	6.87881527e-004	
2.44500000e+001	6.87879063e-004	
2.45000000e+001	6.87876700e-004	
2.45500000e+001	6.87874337e-004	
2.46000000e+001	6.87871466e-004	
2.46500000e+001	6.87868088e-004	
2.47000000e+001	6.87864710e-004	
2.47500000e+001	6.87861588e-004	
2.48000000e+001	6.87858849e-004	
2.48500000e+001	6.87856111e-004	
2.49000000e+001	6.87853024e-004	
2.49500000e+001	6.87849124e-004	
2.50000000e+001	6.87845224e-004	
2.50500000e+001	6.87841322e-004	
2.51000000e+001	6.87837411e-004	
2.51500000e+001	6.87833501e-004	
2.52000000e+001	6.87829597e-004	
2.52500000e+001	6.87825762e-004	
2.53000000e+001	6.87821926e-004	
2.53500000e+001	6.87818091e-004	
2.54000000e+001	6.87813781e-004	
2.54500000e+001	6.87809470e-004	
2.55000000e+001	6.87805160e-004	
2.55500000e+001	6.87800053e-004	
2.56000000e+001	6.87794857e-004	
2.56500000e+001	6.87789662e-004	
2.57000000e+001	6.87784827e-004	
2.57500000e+001	6.87780082e-004	
2.58000000e+001	6.87775338e-004	
2.58500000e+001	6.87770394e-004	
2.59000000e+001	6.87765366e-004	
2.59500000e+001	6.87760337e-004	
2.60000000e+001	6.87754213e-004	
2.60500000e+001	6.87747357e-004	
2.61000000e+001	6.87740502e-004	
2.61500000e+001	6.87734024e-004	
2.62000000e+001	6.87727925e-004	
2.62500000e+001	6.87721825e-004	
2.63000000e+001	6.87715453e-004	
2.63500000e+001	6.87708672e-004	
2.64000000e+001	6.87701891e-004	
2.64500000e+001	6.87695330e-004	
2.65000000e+001	6.87689283e-004	
2.65500000e+001	6.87683236e-004	
2.66000000e+001	6.87676397e-004	
2.66500000e+001	6.87666390e-004	
2.67000000e+001	6.87656101e-004	
2.67500000e+001	6.87645952e-004	
2.68000000e+001	6.87638434e-004	
2.68500000e+001	6.87630915e-004	
2.69000000e+001	6.87623397e-004	
2.69500000e+001	6.87614985e-004	
2.70000000e+001	6.87606572e-004	
2.70500000e+001	6.87598160e-004	
2.71000000e+001	6.87589246e-004	
2.71500000e+001	6.87580275e-004	
2.72000000e+001	6.87571305e-004	
2.72500000e+001	6.87560390e-004	
2.73000000e+001	6.87548990e-004	
2.73500000e+001	6.87537590e-004	
2.74000000e+001	6.87527344e-004	
2.74500000e+001	6.87517594e-004	
2.75000000e+001	6.87507843e-004	
2.75500000e+001	6.87495961e-004	
2.76000000e+001	6.87482658e-004	
2.76500000e+001	6.87469355e-004	
2.77000000e+001	6.87456966e-004	
2.77500000e+001	6.87445493e-004	
2.78000000e+001	6.87434020e-004	
2.78500000e+001	6.87421872e-004	
2.79000000e+001	6.87408714e-004	
2.79500000e+001	6.87395556e-004	
2.80000000e+001	6.87382531e-004	
2.80500000e+001	6.87369815e-004	
2.81000000e+001	6.87357099e-004	
2.81500000e+001	6.87344158e-004	
2.82000000e+001	6.87330318e-004	
2.82500000e+001	6.87316478e-004	
2.83000000e+001	6.87302458e-004	
2.83500000e+001	6.87286813e-004	
2.84000000e+001	6.87271168e-004	
2.84500000e+001	6.87255524e-004	
2.85000000e+001	6.87239438e-004	
2.85500000e+001	6.87223352e-004	
2.86000000e+001	6.87207267e-004	
2.86500000e+001	6.87189937e-004	
2.87000000e+001	6.87172468e-004	
2.87500000e+001	6.87154999e-004	
2.88000000e+001	6.87138263e-004	
2.88500000e+001	6.87121709e-004	
2.89000000e+001	6.87105155e-004	
2.89500000e+001	6.87087416e-004	
2.90000000e+001	6.87069169e-004	
2.90500000e+001	6.87050922e-004	
2.91000000e+001	6.87030829e-004	
2.91500000e+001	6.87009505e-004	
2.92000000e+001	6.86988181e-004	
2.92500000e+001	6.86968253e-004	
2.93000000e+001	6.86949720e-004	
2.93500000e+001	6.86931186e-004	
2.94000000e+001	6.86911843e-004	
2.94500000e+001	6.86891284e-004	
2.95000000e+001	6.86870726e-004	
2.95500000e+001	6.86848784e-004	
2.96000000e+001	6.86823617e-004	
2.96500000e+001	6.86798450e-004	
2.97000000e+001	6.86774044e-004	
2.97500000e+001	6.86752684e-004	
2.98000000e+001	6.86731324e-004	
2.98500000e+001	6.86709618e-004	
2.99000000e+001	6.86684801e-004	
2.99500000e+001	6.86659983e-004	
3.00000000e+001	6.86635166e-004	
3.00500000e+001	6.86610428e-004	
3.01000000e+001	6.86585689e-004	
3.01500000e+001	6.86560951e-004	
3.02000000e+001	6.86534220e-004	
3.02500000e+001	6.86507266e-004	
3.03000000e+001	6.86480313e-004	
3.03500000e+001	6.86454785e-004	
3.04000000e+001	6.86429614e-004	
3.04500000e+001	6.86404443e-004	
3.05000000e+001	6.86378560e-004	
3.05500000e+001	6.86352372e-004	
3.06000000e+001	6.86326184e-004	
3.06500000e+001	6.86293634e-004	
3.07000000e+001	6.86256842e-004	
3.07500000e+001	6.86220050e-004	
3.08000000e+001	6.86185717e-004	
3.08500000e+001	6.86153843e-004	
3.09000000e+001	6.86121968e-004	
3.09500000e+001	6.86089293e-004	
3.10000000e+001	6.86055415e-004	
3.10500000e+001	6.86021537e-004	
3.11000000e+001	6.85988302e-004	
3.11500000e+001	6.85956566e-004	
3.12000000e+001	6.85924830e-004	
3.12500000e+001	6.85892047e-004	
3.13000000e+001	6.85855071e-004	
3.13500000e+001	6.85818095e-004	
3.14000000e+001	6.85781609e-004	
3.14500000e+001	6.85749539e-004	
3.15000000e+001	6.85717470e-004	
3.15500000e+001	6.85685400e-004	
3.16000000e+001	6.85645879e-004	
3.16500000e+001	6.85606359e-004	
3.17000000e+001	6.85566839e-004	
3.17500000e+001	6.85528774e-004	
3.18000000e+001	6.85490872e-004	
3.18500000e+001	6.85452970e-004	
3.19000000e+001	6.85412738e-004	
3.19500000e+001	6.85371924e-004	
3.20000000e+001	6.85331110e-004	
3.20500000e+001	6.85283030e-004	
3.21000000e+001	6.85231834e-004	
3.21500000e+001	6.85180639e-004	
3.22000000e+001	6.85132902e-004	
3.22500000e+001	6.85087469e-004	
3.23000000e+001	6.85042037e-004	
3.23500000e+001	6.84990996e-004	
3.24000000e+001	6.84934345e-004	
3.24500000e+001	6.84880267e-004	
3.25000000e+001	6.84830309e-004	
3.25500000e+001	6.84786330e-004	
3.26000000e+001	6.84742351e-004	
3.26500000e+001	6.84699950e-004	
3.27000000e+001	6.84661233e-004	
3.27500000e+001	6.84622516e-004	
3.28000000e+001	6.84582840e-004	
3.28500000e+001	6.84539331e-004	
3.29000000e+001	6.84495822e-004	
3.29500000e+001	6.84451197e-004	
3.30000000e+001	6.84396523e-004	
3.30500000e+001	6.84341848e-004	
3.31000000e+001	6.84287174e-004	
3.31500000e+001	6.84236324e-004	
3.32000000e+001	6.84185475e-004	
3.32500000e+001	6.84134625e-004	
3.33000000e+001	6.84070494e-004	
3.33500000e+001	6.84004887e-004	
3.34000000e+001	6.83939280e-004	
3.34500000e+001	6.83881315e-004	
3.35000000e+001	6.83825261e-004	
3.35500000e+001	6.83769207e-004	
3.36000000e+001	6.83711258e-004	
3.36500000e+001	6.83652497e-004	
3.37000000e+001	6.83593736e-004	
3.37500000e+001	6.83529533e-004	
3.38000000e+001	6.83461702e-004	
3.38500000e+001	6.83393872e-004	
3.39000000e+001	6.83332988e-004	
3.39500000e+001	6.83279051e-004	
3.40000000e+001	6.83225114e-004	
3.40500000e+001	6.83161023e-004	
3.41000000e+001	6.83081701e-004	
3.41500000e+001	6.83002379e-004	
3.42000000e+001	6.82930333e-004	
3.42500000e+001	6.82875264e-004	
3.43000000e+001	6.82820196e-004	
3.43500000e+001	6.82761764e-004	
3.44000000e+001	6.82689872e-004	
3.44500000e+001	6.82617980e-004	
3.45000000e+001	6.82546130e-004	
3.45500000e+001	6.82474660e-004	
3.46000000e+001	6.82403191e-004	
3.46500000e+001	6.82331721e-004	
3.47000000e+001	6.82255576e-004	
3.47500000e+001	6.82179430e-004	
3.48000000e+001	6.82103285e-004	
3.48500000e+001	6.82025706e-004	
3.49000000e+001	6.81947967e-004	
3.49500000e+001	6.81870228e-004	
3.50000000e+001	6.81799092e-004	
3.50500000e+001	6.81729606e-004	
3.51000000e+001	6.81660121e-004	
3.51500000e+001	6.81579647e-004	
3.52000000e+001	6.81494465e-004	
3.52500000e+001	6.81409283e-004	
3.53000000e+001	6.81328658e-004	
3.53500000e+001	6.81251070e-004	
3.54000000e+001	6.81173482e-004	
3.54500000e+001	6.81089034e-004	
3.55000000e+001	6.80997726e-004	
3.55500000e+001	6.80906418e-004	
3.56000000e+001	6.80817429e-004	
3.56500000e+001	6.80731918e-004	
3.57000000e+001	6.80646407e-004	
3.57500000e+001	6.80559291e-004	
3.58000000e+001	6.80468431e-004	
3.58500000e+001	6.80377570e-004	
3.59000000e+001	6.80284937e-004	
3.59500000e+001	6.80185208e-004	
3.60000000e+001	6.80085479e-004	
3.60500000e+001	6.79987836e-004	
3.61000000e+001	6.79908969e-004	
3.61500000e+001	6.79831465e-004	
3.62000000e+001	6.79755076e-004	
3.62500000e+001	6.79656506e-004	
3.63000000e+001	6.79557936e-004	
3.63500000e+001	6.79459365e-004	
3.64000000e+001	6.79359398e-004	
3.64500000e+001	6.79259275e-004	
3.65000000e+001	6.79159152e-004	
3.65500000e+001	6.79044716e-004	
3.66000000e+001	6.78926702e-004	
3.66500000e+001	6.78808688e-004	
